API WELL  NUMBER,Production Year,OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE
34111248340000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,RICHARD E LEHMAN     SWITZ9DHSU,SWITZ9DHSU,0,2706996,35581
34111248350000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,RICHARD E LEHMAN     SWITZ9FHSU,SWITZ9FHSU,0,4257414,42556
34111248360000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,RICHARD E LEHMAN     SWITZ9HHSU,SWITZ9HHSU,0,3005269,26449
34111248370000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND F     6HA,6HA,0,2404996,43177
34111248380000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND E     4HA,4HA,0,2220088,50700
34111248390000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A     2H,2H,0,3802405,88493
34111248400000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B     4H,4H,0,2843871,59332
34111248410000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN C     6H,6H,0,2665804,53234
34111248420000,2020,DIVERSIFIED PRODUCTION LLC,MONROE,PERRY,MOONRAKER     1-PPH,1-PPH,0,1670952,4263
34111248430000,2020,DIVERSIFIED PRODUCTION LLC,MONROE,PERRY,MOONRAKER     3-PPH,3-PPH,0,1447289,4547
34111248440000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U3H,S U3H,0,3088560,70980
34111248450000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U4H,S U4H,0,3165863,75251
34111248460000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U5H,S U5H,0,3135049,56023
34111248470000,2020,TRIAD HUNTER  LLC,MONROE,BENTON,FORNI     4 UH,4 UH,0,1848022,44178
34111248480000,2020,TRIAD HUNTER  LLC,MONROE,BENTON,FORNI     3 UH,3 UH,0,2656610,48085
34111248510000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U1H,S U1H,0,2925708,75550
34111248520000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U2H,S U2H,0,3001497,76485
34111248530000,2020,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER A     2H,2H,0,6471541,118733
34111248540000,2020,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER B     6H,6H,0,7192588,90620
34111248550000,2020,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,PITTMAN     2H,2H,0,6766413,135079
34111248560000,2020,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER A     4H,4H,0,6590058,156459
34111248570000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK B-M     7HM,7HM,43097,939780,28942
34111248580000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK C-M     9HM,9HM,66177,1240548,30409
34111248590000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK A-M     3HM,3HM,35296,895635,29151
34111248600000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK B-M     5HM,5HM,46383,1079423,36935
34111248630000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE B     2H,2H,0,842587,0
34111248640000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE C     5H,5H,0,674372,0
34111248650000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES B     4H,4H,0,6621960,59892
34111248660000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES C     6H,6H,0,5337144,59837
34111248670000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES C     8H,8H,0,4516650,55259
34111248700000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL-M     4HM,4HM,72012,2224805,68297
34111248710000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL A-M     2HM,2HM,67860,1760783,117644
34111248720000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL-M     6HM,6HM,87817,2277983,57937
34111248740000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,R & D HILLTOP LUMBER     N U1H,N U1H,0,3997445,68337
34111248770000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     8HM,8HM,10542,1052454,18732
34111248780000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     10HM,10HM,27409,1745841,28368
34111248790000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     6HM,6HM,10136,1015546,21790
34111248800000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     4HM,4HM,11196,1059566,20618
34111248810000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,BAUMBERGER LARRY E & BOBBY     SWITZ18KHSU,SWITZ18KHSU,0,3417808,55209
34111248820000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,BAUMBERGER LARRY E & BOBBY     SWITZ18JHSU,SWITZ18JHSU,0,2974750,49078
34111248830000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET B     3H,3H,0,6884279,76709
34111248840000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET A     1H,1H,0,6980821,76460
34111248850000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET C     5H,5H,0,6995497,63792
34111248880000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,WEFLER S     U2H,U2H,0,850321,11921
34111248890000,2020,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,WEFLER S     U1H,U1H,0,817859,13427
34111248940000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A-M     2HM,2HM,146711,2014626,84963
34111248950000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B-M     8HM,8HM,110632,1996280,82870
34111248960000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B-M     6HM,6HM,116434,2049738,86874
34111248970000,2020,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A-M     4HM,4HM,107833,2021652,94224
34111249010000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,CONSOL MINING COMPANY LLC     SWITZ27HHSU,SWITZ27HHSU,0,2911017,49960
34111249020000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,CONSOL MINING COMPANY LLC     SWITZ27JHSU,SWITZ27JHSU,0,3111490,41411
34111249030000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,CONSOL MINING COMPANY LLC     SWITZ27KHSU,SWITZ27KHSU,0,2879387,48349
34111249040000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,CONSOL MINING COMPANY LLC     SWITZ27GHSU,SWITZ27GHSU,0,2777919,52756
34111249050000,2020,CNX GAS COMPANY LLC,MONROE,SWITZERLAND,CONSOL MINING COMPANY LLC     SWITZ27FHSU,SWITZ27FHSU,0,1845580,81074
34111249060000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE B     6H,6H,0,3564850,82279
34111249070000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE A     4H,4H,0,2847827,75630
34111249080000,2020,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE A     2H,2H,0,4426863,64287
34111249100000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE A     3H,3H,0,682874,0
34111249110000,2020,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE A     1H,1H,0,696021,0
34111249130000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK A     2H,2H,0,2261632,72709
34111249140000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK A     4H,4H,0,2254226,73030
34111249150000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK C     6H,6H,0,2566778,87575
34111249160000,2020,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK C     8H,8H,0,2621000,63227
34115246830000,2020,UTICA RESOURCE OPERATING LLC,MORGAN,CENTER,PALMER     3H,3H,2269,71740,1160
34115246840000,2020,UTICA RESOURCE OPERATING LLC,MORGAN,CENTER,PALMER     2H,2H,3145,74849,1158
34119287490100,2020,ARTEX ENERGY GROUP LLC,MUSKINGUM,MEIGS,FREC MEIGS     C-1H,C-1H,835,39330,998
34121243420100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,STOCK,ALABASTER ST NBL 1     1H,1H,0,68492,758
34121243460200,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILEY UNIT     5HA,5HA,3423,82070,914
34121243480100,2020,ARTEX ENERGY GROUP LLC,NOBLE,SHARON,FREC NOBL SHARON     A-1H,A-1H,1763,49909,1001
34121243490100,2020,ARTEX ENERGY GROUP LLC,NOBLE,OLIVE,FREC NOBL OLIVE     A-1H,A-1H,1517,121776,4219
34121243500100,2020,ARTEX ENERGY GROUP LLC,NOBLE,BROOKFIELD,FREC NOBL BROOKFIELD     A-3H,A-3H,986,76486,690
34121243630100,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GUERNSEY     1H,1H,571,125427,0
34121243640100,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GUERNSEY     2H,2H,316,119684,0
34121243650000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,NOBLE UNIT     1H,1H,239,160108,0
34121243660100,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BUFFALO,SANFORD UNIT     1H,1H,2601,48942,1578
34121243670100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,BILLY SHERMAN S SNC NB 16     1H,1H,383,86170,1153
34121243870000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WAYNE UNIT     3HA,3HA,1182,94332,402
34121243890000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WAYNE UNIT     2H,2H,1887,78727,688
34121243930000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,LODESTAR EN NBL 11     3H,3H,271,29857,735
34121243940100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,LODESTAR E EN NBL 11     5H,5H,676,45233,674
34121243960100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,MOONSTONE SN NBL 19     1H,1H,685,241147,1122
34121243980100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,NORTHSTAR E EN NBL 33     5H,5H,79,80231,1565
34121243990000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,NORTHSTAR EN NBL 33     3H,3H,839,93290,1476
34121244000000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WAYNE UNIT     4H,4H,2134,78251,751
34121244030000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,LODESTAR W EN NBL 11     11H,11H,389,50406,820
34121244040000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     1H,1H,1287,152973,2388
34121244050000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,ENOCH,NORTHSTAR W EN NBL 33     1H,1H,768,52231,148
34121244070000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILLIGAN UNIT     3H,3H,2389,87765,578
34121244080000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILLIGAN UNIT     1H,1H,3041,99081,738
34121244090000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILLIGAN UNIT     2H,2H,2874,102098,693
34121244100000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILEY UNIT     2H,2H,4716,100165,1335
34121244110000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,COAL UNIT     2H,2H,5755,152538,1369
34121244120000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,COAL UNIT     3H,3H,4578,116215,1020
34121244130000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,MOONSTONE SN NBL 19     3H,3H,139,86250,1286
34121244140000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,MOONSTONE SN NBL 19     5H,5H,417,288028,1460
34121244150000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,RUBY OPAL SN NBL 18     1H,1H,308,26934,306
34121244160000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,RUBY OPAL SN NBL 18     5H,5H,0,51,5
34121244170000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,RUBY OPAL SN NBL 18     7H,7H,50,31993,502
34121244180100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,RUBY OPAL SN NBL 18     9H,9H,332,130267,2865
34121244190000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,RUBY OPAL SN NBL 18     3H,3H,96,27736,464
34121244230000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,VORHIES UNIT     1H,1H,3876,198420,1476
34121244240000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,VORHIES UNIT     2H,2H,2759,166547,1015
34121244250000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,VORHIES UNIT     3H,3H,1930,187931,697
34121244270000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHEETZ UNIT     2H,2H,4824,94390,1174
34121244280000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,NEUHART UNIT     3H,3H,6846,107073,1488
34121244290000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHEETZ UNIT     3H,3H,7412,145114,1797
34121244310000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MYRON UNIT     3H,3H,5008,150974,1071
34121244320000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MYRON UNIT     2H,2H,6106,186958,1298
34121244330000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MYRON     1H,1H,6758,198914,1462
34121244350000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     2H,2H,551,143457,1923
34121244360000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     3H,3H,392,175610,1244
34121244370000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     4H,4H,714,217057,2830
34121244410000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,CENTER,DEBASER CN NBL 34     4H,4H,576,139870,1152
34121244420000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,CENTER,DEBASER CN NBL 34     6H,6H,389,124309,1323
34121244430000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,CENTER,DEBASER CN NBL 34     8H,8H,559,81626,931
34121244440000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,CENTER,DEBASER CN NBL 34     2H,2H,698,116370,1522
34121244460100,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,MATADOR MR NBL 30     4H,4H,507,98655,1825
34121244480000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,MATADOR MR NBL 30     6H,6H,622,153067,1284
34121244490000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHAFER UNIT     1H,1H,1791,167559,483
34121244500000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHAFER UNIT     2H,2H,1732,175861,471
34121244530000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,MATADOR MR NBL 30     2H,2H,1041,181204,2550
34121244540000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,FRAKES UNIT     2H,2H,1020,217487,2032
34121244550000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,FRAKES UNIT     1H,1H,958,233143,2022
34121244620000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,GRAVES UNIT     1H,1H,145,257904,1439
34121244630000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,GRAVES UNIT     2H,2H,130,230723,1288
34121244640000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,GRAVES UNIT     3H,3H,123,218045,1231
34121244650000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,LAW UNIT     1H,1H,1301,114174,873
34121244660000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,LAW UNIT     2H,2H,1905,163712,1230
34121244670000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,SIBERIAN UNIT     3H,3H,166,294378,3617
34121244700100,2020,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND UNIT     4H,4H,0,336038,4735
34121244710000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,NEUHART WEST  UNIT     1H,1H,9120,136161,2001
34121244720000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,NEUHART WEST UNIT     2H,2H,7522,133825,1631
34121244730000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,GRAVES UNIT     4H,4H,160,285446,1603
34121244740000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,SENECA,BILLY SHERMAN N SNC NB 16     3H,3H,505,72877,558
34121244770000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,KAHRIG UNIT     2H,2H,167,294235,1985
34121244780000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,KAHRIG UNIT     1H,1H,182,315137,2143
34121244810000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,BARTO UNIT     1H,1H,268,478915,3530
34121244820000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,BARTO UNIT     2H,2H,158,287909,2120
34121244830000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,MAHONEY UNIT     2H,2H,618,360787,4070
34121244840000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,MAHONEY UNIT     1H,1H,1296,478689,9686
34121244850000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GRISSOM UNIT     1H,1H,743,199714,2954
34121244860000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GRISSOM UNIT     2H,2H,480,193174,1376
34121244870000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GRISSOM UNIT     3H,3H,383,173532,1349
34121244880000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DIAMOND UNIT     2H,2H,494,353742,3566
34121244890000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DIAMOND UNIT     1H,1H,482,352431,3527
34121244920000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,HALLETT UNIT     1H,1H,448,161255,1167
34121244930000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,KAHRIG UNIT     3H,3H,166,295690,2008
34121244940000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GRISSOM UNIT     4H,4H,490,247875,1768
34121244950000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DIAMOND UNIT     3H,3H,585,420652,4886
34121244960000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,CARL UNIT     1H,1H,555,201062,936
34121244970000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,CARL UNIT     2H,2H,1235,218849,2559
34121244980000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,CARL UNIT     3H,3H,945,243402,1509
34121244990000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,ERVIN UNIT     1H,1H,630,242212,2245
34121245000000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,ERVIN UNIT     2H,2H,495,228794,1275
34121245020000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,ERVIN UNIT     3H,3H,360,216481,860
34121245030000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,ERVIN UNIT     4H,4H,312,158993,998
34121245040000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,BECKER UNIT     1H,1H,1099,259786,2157
34121245050000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,BRUCE UNIT     1H,1H,608,178125,1011
34121245060000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,BRUCE UNIT     2H,2H,2703,256741,6248
34121245070000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,BRUCE UNIT     3H,3H,779,271312,1171
34121245080000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,STOCK,WINSTON SMITH ST NBL 36     6H,6H,0,23581,4783
34121245090000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,STOCK,WINSTON SMITH ST NBL 36     4H,4H,60,84013,5451
34121245100000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,STOCK,WINSTON SMITH ST NBL 36     2H,2H,105,194798,3926
34121245110000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,HALLETT UNIT     2H,2H,576,204790,1443
34121245120000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,HALLETT UNIT     3H,3H,480,171192,1235
34121245130000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,HALLETT UNIT     4H,4H,553,197553,1429
34121245140000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SENECA UNIT     3H,3H,1562,229399,304
34121245150000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SENECA UNIT     2H,2H,8780,165781,2100
34121245160000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SENECA UNIT     1H,1H,16778,205841,3937
34121245170000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT S MR NBL 39     4H,4H,945,288631,4709
34121245180000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT S MR NBL 39     2H,2H,1109,201957,2144
34121245190000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT S MR NBL 39     6H,6H,0,0,0
34121245210000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT N MR NBL 39     5H,5H,0,0,0
34121245230000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT N MR NBL 39     1H,1H,1536,165455,2404
34121245240000,2020,ASCENT RESOURCES UTICA LLC,NOBLE,MARION,VAULT N MR NBL 39     3H,3H,2366,107011,4846
34121245290000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,BECKER UNIT     2H,2H,1388,235767,2597
34121245300000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,DAILEY UNIT     2H,2H,212,257255,2945
34121245310000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,DAILEY UNIT     1H,1H,335,404080,4624
34121245320000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,SIBERIAN UNIT     1H,1H,167,305333,3733
34121245330000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,SIBERIAN UNIT     4H,4H,230,411265,5046
34121245350000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,SIBERIAN UNIT     2H,2H,156,281287,3453
34121245360000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WALSH UNIT     2H,2H,2791,800645,6449
34121245370000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WALSH EAST  UNIT     1H,1H,2469,760601,5930
34121245380000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WALSH UNIT     1H,1H,3844,1014060,8667
34121245390000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,ILES UNIT     1H,1H,1637,787298,6279
34121245400000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,ILES UNIT     2H,2H,2069,1043368,8070
34121245420000,2020,UTICA RESOURCE OPERATING LLC,NOBLE,SENECA,MILEY     7H,7H,6615,84869,1771
34121245470100,2020,UTICA RESOURCE OPERATING LLC,NOBLE,SENECA,MILEY     1H,1H,3943,53046,1167
34121245480000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,HALL UNIT     2H,2H,4644,484009,4317
34121245490000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,HALL UNIT     1H,1H,4593,387434,4867
34121245500000,2020,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     3C,3C,0,577864,5432
34121245510000,2020,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     1A,1A,0,228155,2168
34121245520000,2020,GULFPORT APPALACHIA LLC,NOBLE,BEAVER,BROWN 210044     2B,2B,0,209667,2422
34121245530000,2020,TRIAD HUNTER  LLC,NOBLE,JEFFERSON,WOODCHOPPER     4 UH,4 UH,14925,663316,33400
34121245540000,2020,TRIAD HUNTER  LLC,NOBLE,JEFFERSON,WOODCHOPPER     3 UH,3 UH,9840,347705,24148
34121245780000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,TURKEY UNIT     3H,3H,3100,378797,365
34121245790000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,TURKEY UNIT     2H,2H,1159,620626,193
34121245800000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,TURKEY UNIT     1H,1H,1158,601223,192
34121245810000,2020,TRIAD HUNTER  LLC,NOBLE,JEFFERSON,WOODCHOPPER     2 UH,2 UH,6563,370144,16196
34121245840000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,NOTCHTOP UNIT     1H,1H,3404,807817,26349
34121245890000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,ENOCH,FOGLE UNIT     1H,1H,1385,567599,6125
34121245900000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,FULLER UNIT     2H,2H,2224,595627,14248
34121245920000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,QUINTEL UNIT     1H,1H,484,536776,7233
34121245940000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,QUINTEL UNIT     3H,3H,372,406660,5490
34121245960000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,QUINTEL UNIT     2H,2H,374,409383,5526
34121245970000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,POTTER UNIT     2H,2H,382,502125,7232
34121245980000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,POTTER UNIT     1H,1H,343,453345,6531
34121245990000,2020,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND EAST     8H,8H,0,804176,9028
34121246000000,2020,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND EAST     6H,6H,0,538062,9863
34121246010000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,WEHR UNIT     1H,1H,216,316095,3511
34121246020000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,BRION UNIT     1H,1H,275,414847,4727
34121246030000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,BRION UNIT     2H,2H,211,294118,3321
34121246040000,2020,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,PERSEUS UNIT     1H,1H,224,293437,3616
